🇨🇳｜央视频道,#genre#
凤凰电影,http://111.59.189.40:8445/tsfile/live/1022_1.m3u8?blog.ntnas.top$超清1080P
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8$高清720P
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=6d175258de742132e85e9405-157881825529454&wsIPSercert=82db4cc65e24e5963f2c368b180dc0b3&wsMonitor=0&time=1578818276184$高清720P
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0$高清720P 
香港开电视,P2p://ns1.hellotvvod.com:9906/1bef010967f94e4db79ddfc122295306
NOW新闻台,http://jeffrey.qwl1965.top/tbs.php?tid=gt&id=12
NOW新闻台,http://wxwxw.qwl1965.top:8890/tbs.php?tid=gt&id=12
NOW新闻台,P2p://ns1.hellotvvod.com:9906/eeb32fe00b4e4ef6a6863dbea6f15b8d
NOW财经台,http://jeffrey.qwl1965.top/tbs.php?tid=gt&id=13
NOW直播台,http://jeffrey.qwl1965.top/tbs.php?tid=gt&id=14
NOW直播台,P2p://ns1.hellotvvod.com:9906/7c06ed22c9454993a9717d749d409f48
寰宇新闻台,http://wxwxw.qwl1965.top:8890/tbs.php?tid=gt&id=38$高清1080P
寰宇新闻台,http://hd0808.top/jd2/qfjd2.php?cid=live1222&p=5003$高清720P
寰宇新闻台,http://jeffrey.qwl1965.top/tbs.php?tid=gt&id=38$高清720P
香港有线新闻,http://jeffrey.qwl1965.top/tbs.php?tid=gt&id=18
香港有线新闻,http://61.10.2.140:80/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8
香港有线财经资讯,http://jeffrey.qwl1965.top/tbs.php?tid=gt&id=22
香港有线财经资讯,http://61.10.2.141/live_freedirect/freehd208_h.live/playlist.m3u8
面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8$高清1080P
面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8$高清1080P
时尚频道,http://juyunlive.juyun.tv/live/24950198.m3u8$高清1080P
长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist0.m3u8
TVB影视,http://hms563nc1880172786.live.aikan.miguvideo.com/wh7f454c46tw3279865347_1298155843/PLTV/88888888/224/3221231733/1.m3u8$高清720P
TVB翡翠台,http://113.64.147.34:808/hls/67/index.m3u8$高清1080P
TVB翡翠台,http://113.64.147.56:808/hls/67/index.m3u8$高清1080P
TVB翡翠台,http://113.64.147.83:808/hls/67/index.m3u8$高清1080P
TVB翡翠台,http://113.64.147.100:808/hls/67/index.m3u8$高清1080P
TVB翡翠台,http://113.64.147.133:808/hls/67/index.m3u8$高清1080P
TVB翡翠台,http://113.64.147.200:808/hls/67/index.m3u8$高清1080P
TVB翡翠台,http://113.64.147.217:808/hls/67/index.m3u8$高清1080P
TVB翡翠台,http://113.64.147.244:808/hls/67/index.m3u8$高清1080P
TVB翡翠台,http://50.7.168.234:8278/jade_twn/playlist.m3u8?tid=m51e8c5582227&ct=18336&tsum=d0987332bec9b0fecc98b9b9ff3ddeac$高清720P
TVB翡翠台,http://120.84.96.69:808/hls/25/index.m3u8$标清576P
TVB翡翠华丽,http://23.237.10.66:16410$高清1080P
TVB明珠台,https://cdn.hklive.tv/xxxx/84/index.m3u8$高清1080P
TVB明珠台,http://mzwh4455.qicp.vip:280/hls/83/index.m3u8$标清576P
TVB明珠台,http://jyjxy.7766.org:808/hls/37/index.m3u8$标清576P
TVB明珠台,http://120.84.96.50:808/hls/26/index.m3u8$标清576P
TVB明珠台,http://120.84.96.55:808/hls/26/index.m3u8?blog.ntnas.top$标清576P
TVB明珠台2,https://epg.pm/stream/f8d5ee5dae5bc40a4582cfb40a7d7063310dfda47ce05b86b5aa9ff5e50c9172.m3u8$高清1080P
TVB功夫台,https://cn-hbyc2-dx-live-01.bilivideo.com/live-bvc/545768/live_179302204_68184269.m3u8$高清720P
TVB无线新闻,http://23.237.10.66:16110$高清1080P
TVB无线新闻,http://111.229.84.232/yulin/tvb.php?id=1$高清1080P
TVB无线财经,http://120.84.96.53:808/hls/86/index.m3u8$高清1080P 
TVB无线财经,http://120.84.96.55:808/hls/86/index.m3u8$高清1080P 
TVB无线财经,http://120.84.96.62:808/hls/86/index.m3u8$高清1080P 
TVB无线财经,http://120.84.96.63:808/hls/86/index.m3u8$高清1080P 
TVB无线财经,http://120.84.96.71:808/hls/86/index.m3u8$高清1080P 
TVB无线财经,http://120.84.96.74:808/hls/86/index.m3u8$高清1080P 
TVB无线财经,http://120.84.96.63:808/hls/86/index.m3u8$高清720P
TVB无线财经,http://120.84.96.53:808/hls/86/index.m3u8$高清720P
TVB影视,http://hms563nc1880172786.live.aikan.miguvideo.com/wh7f454c46tw3279865347_1298155843/PLTV/88888888/224/3221231733/1.m3u8 
星空卫视,http://120.84.96.63:808/hls/79/index.m3u8$标清576P
星空卫视,http://120.84.96.71:808/hls/79/index.m3u8$标清576P
ViuTV,https://cdn.hklive.tv/xxxx/99/index.m3u8$高清720P
ViuTV6,https://cdn.hklive.tv/xxxx/96/index.m3u8$高清720P
ViuTV6,https://pull-l3-cny.douyincdn.com:443/live/e7af863905ba1411658aafc3374dd4ba.flv
TVB J2,https://j3.lhlh.app/mv.m3u8?checkedby:iptvcat.com
天映经典,http://120.84.96.63:808/hls/85/index.m3u8$高清1080P
天映经典,http://120.84.96.47:808/hls/85/index.m3u8$高清1080P
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8$标清576P
澳视资讯,http://103.233.191.134:1935/ch5/info_ch5.live/playlist.m3u8$高清720P
澳视资讯,http://103.233.191.133:1935/ch5/info_ch5.live/playlist.m3u8$高清720P
澳视综艺,http://103.233.191.133:1935/ch6/hd_ch6.live/playlist.m3u8$高清720P
澳视综艺,http://103.233.191.134:1935/ch6/hd_ch6.live/playlist.m3u8$高清720P
澳视综艺,http://103.233.191.132:1935/ch6/hd_ch6.live/playlist.m3u8$高清720P
澳视Macau,http://103.233.191.134:1935/ch3/ch3.live/playlist.m3u8$高清720P
澳视Macau,http://103.233.191.132:1935/ch3/ch3.live/playlist.m3u8$高清720P
澳视Macau,http://103.233.191.133:1935/ch3/ch3.live/playlist.m3u8$高清720P
澳视澳門,http://103.233.191.134:1935/ch1/ch1.live/playlist.m3u8$高清720P
澳视澳門,http://103.233.191.133:1935/ch1/ch1.live/playlist.m3u8$高清720P
澳门莲花,http://anren.live/HK/BiIOU11uLA.m3u8$高清1080P
澳门莲花,https://p.ggiptv.com/v/macaulotustv.php$高清1080P
澳门莲花,http://nettvpro.live/hls/lotustv.php$高清1080P
澳门莲花,https://cdn2.mtime.info/live/us_mtvlive/xtkFvySS.m3u8$高清1080P
澳视体育,http://103.233.191.132:1935/ch4/sport_ch4.live/playlist.m3u8$高清720P
澳视体育,http://103.233.191.133:1935/ch4/sport_ch4.live/playlist.m3u8$高清720P
澳视体育,http://103.233.191.134:1935/ch4/sport_ch4.live/playlist.m3u8$高清720P
TVBS新闻,http://38.64.72.148:80/hls/modn/list/4006/chunklist0.m3u8$高清1080P
TVBS新闻,http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8$高清1080P
TVBS新闻,http://38.64.72.148/hls/modn/list/4006/chunklist0.m3u8$高清1080P
TVBS新闻HD,rtmp://59.124.75.150/sat/tv551$高清720P
TVBS新闻HD,rtmp://59.124.75.138/sat/tv551$高清720P
TVBS亚洲,http://98.142.138.122:1636/zhiboyuandakaTV/tvbsasia5673.m3u8
TVBS欢乐,rtmp://59.124.75.150/sat/tv421$高清720P
TVBS欢乐,rtmp://59.124.75.138/sat/tv421$高清720P
TVBS欢乐,http://209.141.56.65/litvts.php?id=4gtv-4gtv068
TVBS 56,http://98.142.138.122:1637/zhiboyuandakaTV/tvbs562517350.m3u8
东森卫视,http://38.64.72.148:80/hls/modn/list/2024/chunklist0.m3u8$高清1080P
东森美洲,http://38.64.72.148:80/hls/modn/list/2026/chunklist0.m3u8$高清1080P
东森新闻,http://50.7.220.74:8278/ettvnews/playlist.m3u8?tid=ME5E8863997888639978&ct=19193&tsum=6b0236441f10a7195fb35fe7997db68c
东森财经,http://38.64.72.148:80/hls/modn/list/2021/chunklist0.m3u8$高清720P
东森财经,rtmp://59.124.75.150/sat/tv571$高清720P
东森财经,rtmp://59.124.75.138/sat/tv571$高清720P
东森超视,rtmp://59.124.75.150/sat/tv331$高清720P
东森超视,http://171.108.239.13:8181/tsfile/live/1023_1.m3u8$高清720P
东森超视,rtmp://59.124.75.138:1935/sat/tv331$高清720P
东森超视,rtmp://59.124.75.138/sat/tv521$高清720P
东森超视,rtmp://59.124.75.150/sat/tv521$高清720P
卫视电影,http://23.237.10.66:16010$高清720P
纬来育乐,rtmp://59.124.75.150/sat/tv701$高清720P
纬来育乐,rtmp://59.124.75.138/sat/tv701$高清720P
纬来体育,rtmp://59.124.75.150/sat/tv721$高清720P
纬来体育,rtmp://59.124.75.138/sat/tv721$高清720P
大爱一台,https://pulltv1.wanfudaluye.com/live/tv1.m3u8$高清720P
大爱二台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8$高清720P
好消息1,http://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch1-1.m3u8$高清720P
好消息2,http://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch2-1.m3u8$高清720P
公视,http://hd0808.top/jd2/qfjd2.php?cid=live1201&p=5003$高清1080P
壹新闻,http://hd0808.top/jd2/qfjd2.php?cid=live1242&p=5003$高清1080P
三立新闻台,http://23.237.10.66:16342$高清720P
三立台湾台,http://hd0808.top/jd2/qfjd2.php?cid=live1021&p=5003$高清1080P
三立都会台,http://hd0808.top/jd2/qfjd2.php?cid=live1020&p=5003$高清1080P
三立戏剧台,http://50.7.220.74:8278/sanlixiju_twn/playlist.m3u8?tid=MA8A4626080046260800&ct=19053&tsum=205a453781925ebfb8996c1db8d4ed59$高清1080P
原住民电视台,https://streamipcf.akamaized.net/live/_definst_/smil:live.smil/chunklist_b3000.m3u8?cuac=guest&cref=https%3A%2F%2Fwww.ipcf.org.tw%2F$高清1080P
原住民电视台,http://streamipcf.akamaized.net/live/_definst_/live_720/chunklist_b1500.m3u8$高清720P
中视HD,http://hd0808.top/jd2/qfjd2.php?cid=live1048&p=5003$高清1080P
中视HD,http://jeffrey.qwl1965.top/tbs.php?tid=gt&id=39$高清720P
中视HD,http://wxwxw.qwl1965.top:8890/tbs.php?tid=gt&id=39$高清720P
中视HD,rtmp://59.124.75.138/sat/tv091$高清720P
中视HD,rtmp://59.124.75.150/sat/tv091$高清720P
中视新闻HD,http://jeffrey.qwl1965.top/tbs.php?tid=gt&id=36$高清720P
中视新闻HD,http://wxwxw.qwl1965.top:8890/tbs.php?tid=gt&id=36$高清720P
中天新闻,http://60.251.39.247:8504/http/192.168.77.24:8081/hls/78/80/ch63max.m3u8?blog.ntnas.top$高清1080P
中天新闻,http://60.251.39.247:8504/http/192.168.77.24:8081/hls/78/80/ch63max.m3u8$高清1080P
中天新闻,http://60.251.39.247:8504/.m3u8$高清1080P
中天新闻,https://epg.pm/stream/526f164cdabe04bee921865bb05037255c22ccbeb50cafd3a4ec83cc00514447.m3u8$高清1080P
中天新闻,http://jeffrey.qwl1965.top/tbs.php?tid=gt&id=29$高清720P
中天新闻,http://wxwxw.qwl1965.top:8890/tbs.php?tid=gt&id=29$高清720P
中天娱乐HD,http://hd0808.top/jd2/qfjd2.php?cid=live1023&p=5003$高清1080P
华视HD,http://jeffrey.qwl1965.top/tbs.php?tid=gt&id=42$高清1080P
华视HD,http://hd0808.top/jd2/qfjd2.php?cid=live1049&p=5003$高清1080P
华视HD,rtmp://59.124.75.138:1935/sat/tv111$高清720P
华视HD,rtmp://59.124.75.150/sat/tv111$高清720P
华视新闻HD,http://hd0808.top/jd2/qfjd2.php?cid=live1238&p=5003$高清1080P
华视新闻HD,http://jeffrey.qwl1965.top/tbs.php?tid=gt&id=37$高清1080P
民视HD,http://wxwxw.qwl1965.top:8890/tbs.php?tid=gt&id=41$高清1080P
民视HD,http://hd0808.top/jd2/qfjd2.php?cid=live1050&p=5003$高清1080P
民视HD,rtmp://59.124.75.150/sat/tv051$高清720P
民视HD,rtmp://59.124.75.138/sat/tv051$高清720P
民视新闻HD,http://hd0808.top/jd2/qfjd2.php?cid=live1204&p=5003$高清1080P
民视新闻HD,https://epg.pm/stream/c4e4884645d94d0d2e76e47c691546493b7031348b663eb9a67769b0096f8b7e.m3u8$高清720P
民视新闻HD,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8$高清720P
民视新闻HD,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8$高清720P
民视综艺,http://wxwxw.qwl1965.top:8890/tbs.php?tid=gt&id=47$高清1080P
民视综艺,http://jeffrey.qwl1965.top/tbs.php?tid=gt&id=47$高清1080P
民视台湾HD,http://jeffrey.qwl1965.top/tbs.php?tid=gt&id=45$高清1080P
民视台湾HD,http://wxwxw.qwl1965.top:8890/tbs.php?tid=gt&id=45$高清720P
民视影剧,http://jeffrey.qwl1965.top/tbs.php?tid=gt&id=49$高清720P
民视影剧,http://wxwxw.qwl1965.top:8890/tbs.php?tid=gt&id=49$高清720P
民视第一台HD,http://jeffrey.qwl1965.top/tbs.php?tid=gt&id=46$高清720P
民视第一台HD,http://wxwxw.qwl1965.top:8890/tbs.php?tid=gt&id=46$高清720P
台视HD,http://wxwxw.qwl1965.top:8890/tbs.php?tid=gt&id=40$高清720P
台视HD,http://jeffrey.qwl1965.top/tbs.php?tid=gt&id=40$高清720P
台视HD,rtmp://59.124.75.150/sat/tv071$高清720P
台视HD,rtmp://59.124.75.138/sat/tv071$高清720P
台视新闻HD,https://epg.pm/stream/8655006acfa3857ec51f6427fa2ea9ca167b38fc53ae84d1645bc0ce8b4060ba.m3u8$高清1080P
台视新闻HD,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8$高清1080P
台视新闻HD,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8$高清1080P
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8?zgangd
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8
HBO,http://platin4k.eu:80/kralkerim/8TKLyJivVEA/73696$高清1080P
HBO,http://platin4k.eu:80/kralkerim/8TKLyJivVEA/34795$高清1080P
HBO2,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8$高清1080P
🚀｜山东,#genre#
山东卫视,http://222.175.159.226:808/hls/19/index.m3u8$超清1080P
山东卫视,http://39.134.67.110/PLTV/88888888/224/3221225952/index.m3u8$超清1080P
山东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225738/index.m3u8$超清1080P
山东卫视,https://lives.jnnews.tv/video/s10001-SDTV/index.m3u8$超清1080P
山东卫视,https://livealone302.iqilu.com/iqilu/sdtv.m3u8$超清1080P
山东新闻,http://119.164.216.162:9901/tsfile/live/1005_1.m3u8$超清1080P
山东新闻,http://119.164.216.162:9901/tsfile/live/1005_1.m3u8
山东齐鲁,https://livealone302.iqilu.com/iqilu/qlpd5555.m3u8$超清1080P
山东齐鲁,http://119.164.216.162:9901/tsfile/live/1003_1.m3u8$超清1080P
山东文旅,http://119.164.216.162:9901/tsfile/live/1004_1.m3u8$超清1080P
山东教育卫视,https://livewai.sdetv.com.cn/live/da4ebbb91ee8468db5a9d230a535391f_transios/playlist.m3u8$超清1080P
山东少儿,http://119.164.216.162:9901/tsfile/live/1006_1.m3u8
山东综艺,http://119.164.216.162:9901/tsfile/live/1001_1.m3u8
山东体育,http://119.164.216.162:9901/tsfile/live/1002_1.m3u8
中华美食,http://39.135.138.58:18890/PLTV/88888888/224/3221225924/index.m3u8?shandd
济南教育,http://livejnedu.chinamcache.com/live/jneduzb01.m3u8?shandd
济南鲁中,https://quehuamtyoutlive.ijntv.cn/j8pukt/452907.m3u8
青岛城阳,http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8?shandd
日照新闻综合,http://live.rzw.com.cn/xwzh/sd/live.m3u8?shandd
日照公共,http://live.rzw.com.cn/kzpd/sd/live.m3u8?shandd
日照科教,http://live.rzw.com.cn/ggpd/sd/live.m3u8?shandd
烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8?shandd
烟台公共,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8?shandd
烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8?shandd
烟台影,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
济宁综合,http://lives.jnnews.tv/video/s10001-JNTV-1/index.m3u8?shandd
济宁教育,http://lives.jnnews.tv/video/s10001-JNTV-2/index.m3u8?shandd
济宁公共,http://lives.jnnews.tv/video/s10001-JNTV3/index.m3u8?shandd
济宁图文,http://lives.jnnews.tv/video/s10001-JNTV4/index.m3u8?shandd
菏泽新闻综合,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8?shandd
菏泽经济生活,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8?shandd
菏泽影,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8?shandd
枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8?shandd
枣庄新闻综合,http://stream.zzgd.tv/1/sd/live.m3u8?shandd
枣庄教育,http://stream.zztvzd.com/2/sd/live.m3u8?shandd
枣庄教育,http://stream.zzgd.tv/2/sd/live.m3u8?shandd
枣庄公共,http://stream.zztvzd.com/3/sd/live.m3u8?shandd
枣庄公共,http://stream.zzgd.tv/3/sd/live.m3u8?shandd
东营综合,rtmp://stream.hhek.cn:9936/live/xwzh_sd?shandd
东营综合,http://stream.hhek.cn/xwzh/sd/live.m3u8?shandd
东营公共,rtmp://stream.hhek.cn:9936/live/ggpd_sd?shandd
东营公共,http://stream.hhek.cn/ggpd/sd/live.m3u8?shandd
东营科教,rtmp://stream.hhek.cn:9936/live/dyjy_sd?shandd
东营科教,http://stream.hhek.cn/dyjy/sd/live.m3u8?shandd
潍坊新闻综合,http://sobeylingyun02pull.sobeylive.com/live/wf1pd.m3u8?shandd
潍坊新闻综合,http://stream.wfcmw.cn/1/sd/live.m3u8?shandd
潍坊农业,http://stream.wfcmw.cn/2/sd/live.m3u8?shandd
潍坊农业,http://sobeylingyun02pull.sobeylive.com/live/wf2pd.m3u8?shandd
潍坊公共,http://sobeylingyun02pull.sobeylive.com/live/wf3pd.m3u8?shandd
潍坊公共,http://stream.wfcmw.cn/3/sd/live.m3u8?shandd
潍坊科教,http://sobeylingyun02pull.sobeylive.com/live/wf4pd.m3u8?shandd
潍坊科教,http://stream.wfcmw.cn/4/sd/live.m3u8?shandd
滨州新闻综合,http://stream.bzcm.net/2/sd/live.m3u8?shandd
滨州公共,http://stream.bzcm.net/1/sd/live.m3u8?shandd
泰安新闻综合,rtmp://124.130.146.172/live/tatv0111?shandd
垦利新闻,https://livealone302.iqilu.com/kenli/kenli_tv01/playlist.m3u8?shandd
青州综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8?shandd
青州文化旅游,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8?shandd
岱岳综合,http://slvedio.slradio.cn/a935908a217711ea8bb000163e0e6522/4D6357B92240C088F3612E43E44B5F1D.m3u8?shandd

⛱️｜广东,#genre#

广东卫视,http://222.175.159.226:808/hls/52/index.m3u8$超清1080P
广东卫视,http://39.134.66.163/PLTV/88888888/224/3221225966/index.m3u8$超清1080P
深圳卫视,http://222.175.159.226:808/hls/49/index.m3u8$超清1080P
深圳卫视,http://39.134.66.163/PLTV/88888888/224/3221225668/index.m3u8$超清1080P
南方卫视,http://gxfrg007.8800.org:8282/tsfile/live/1080_1.m3u8$高清720P
南方卫视,http://111.20.33.70/PLTV/88888893/224/3221226218/index.m3u8$高清720P
南方卫视,http://9.zhxinda.xyz/gdtv.php?pk=1197$高清720P
广东珠江,http://9.zhxinda.xyz/gdtv.php?pk=1183$高清720P
广东珠江,http://113.119.161.118:8081/hls/50/index.m3u8$高清720P
广东体育,http://113.101.124.50:808/hls/21/index.m3u8$高清1080P
广东体育,http://113.101.124.143:808/hls/21/index.m3u8$高清1080P
广东体育,http://113.101.124.234:808/hls/21/index.m3u8$高清1080P
广东体育,http://113.101.124.246:808/hls/21/index.m3u8$高清1080P
广东经济科教,http://9.zhxinda.xyz/gdtv.php?pk=1196$高清720P
广东经济科教,http://113.101.124.50:808/hls/22/index.m3u8$高清1080P
广东经济科教,http://113.101.124.143:808/hls/22/index.m3u8$高清1080P
广东经济科教,http://113.101.124.234:808/hls/22/index.m3u8$高清1080P
广东经济科教,http://113.101.124.246:808/hls/22/index.m3u8$高清1080P
广东综艺,http://9.zhxinda.xyz/gdtv.php?pk=1198$高清720P
广东少儿,http://9.zhxinda.xyz/gdtv.php?pk=1200$高清720P
广东少儿,http://113.101.124.50:808/hls/26/index.m3u8$高清1080P
广东少儿,http://113.101.124.143:808/hls/26/index.m3u8$高清1080P
广东少儿,http://113.101.124.234:808/hls/26/index.m3u8$高清1080P
广东少儿,http://113.101.124.246:808/hls/26/index.m3u8$高清1080P
广东新闻,http://9.zhxinda.xyz/gdtv.php?pk=1186$高清720P
广东新闻,http://113.101.124.50:808/hls/20/index.m3u8$高清1080P
广东新闻,http://113.101.124.143:808/hls/20/index.m3u8$高清1080P
广东新闻,http://113.101.124.234:808/hls/20/index.m3u8$高清1080P
广东新闻,http://113.101.124.246:808/hls/20/index.m3u8$高清1080P
广东影视,http://gxfrg007.8800.org:8282/tsfile/live/1052_1.m3u8$高清720P
广东影视,http://9.zhxinda.xyz/gdtv.php?pk=1199$高清720P
广东影视,http://113.101.124.50:808/hls/25/index.m3u8$高清1080P
广东影视,http://113.101.124.143:808/hls/25/index.m3u8$高清1080P
广东影视,http://113.101.124.234:808/hls/25/index.m3u8$高清1080P
广东影视,http://113.101.124.246:808/hls/25/index.m3u8$高清1080P
广东公共,http://9.zhxinda.xyz/gdtv.php?pk=1185$高清720P
广东公共,http://120.236.17.34:808/hls/251/index.m3u8$高清1080P
广东公共,http://113.101.124.50:808/hls/18/index.m3u8$高清1080P
广东公共,http://113.101.124.143:808/hls/18/index.m3u8$高清1080P
广东公共,http://113.101.124.234:808/hls/18/index.m3u8$高清1080P
广东公共,http://113.101.124.246:808/hls/18/index.m3u8$高清1080P
广东国际,http://9.zhxinda.xyz/gdtv.php?pk=1191$高清720P
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8$高清720P
广州南国都市,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzngds$高清1080P
广州南国都市,http://9.zhxinda.xyz/gz.php?id=shenghuo$高清720P
广州综合,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzzh$高清1080P
广州综合,http://9.zhxinda.xyz/gz.php?id=zhonghe$高清720P
广州法治,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzfz$高清1080P
广州新闻,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzxw$高清1080P
广州新闻,http://9.zhxinda.xyz/gz.php?id=xinwen$高清720P
广州影视,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzys$高清1080P
广州影视,http://9.zhxinda.xyz/gz.php?id=yingshi$高清720P
增城综合,http://202.168.164.38:8083/videos/live/19/27/QEQXMtU5AUpwo/QEQXMtU5AUpwo.M3U8$高清1080P
番禺综合,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv$高清1080P
深圳国际,http://gxfrg007.8800.org:8282/tsfile/live/1077_1.m3u8$高清720P
深圳国际,https://sztv-live.cutv.com/sztvgjpd/500/077pz4vl.m3u8$标清576P
深圳都市,https://sztv-live.cutv.com/ZwxzUXr/500/n1ujw4z.m3u8$高清720P
深圳都市,http://ye23.win/iptv/sztv.php?id=2?$高清720P
深圳电视剧,https://sztv-live.cutv.com/4azbkoY/500/grha4bl.m3u8$高清720P
深圳电视剧,http://ye23.win/iptv/sztv.php?id=3?$高清1080P
深圳体育,http://113.101.124.50:808/hls/32/index.m3u8$高清720P
深圳体育,http://113.101.124.143:808/hls/32/index.m3u8$高清720P
深圳体育,http://113.101.124.234:808/hls/32/index.m3u8$高清720P
深圳体育,http://113.101.124.246:808/hls/32/index.m3u8$高清720P
深圳财经,https://sztv-live.cutv.com/3vlcoxP/500/3aiv4cl.m3u8$高清720P
深圳财经,http://ye23.win/iptv/sztv.php?id=5?$高清720P
深圳公共,https://sztv-live.cutv.com/2q76Sw2/500/n3keq46.m3u8$高清720P
深圳公共,http://ye23.win/iptv/sztv.php?id=4?$高清720P
深圳娱乐,https://sztv-live.cutv.com/1q4iPng/500/p2ifq40.m3u8$高清720P
深圳娱乐,http://ye23.win/iptv/sztv.php?id=6?$高清720P
深圳东部,https://lglivepull.sznews.com/live/2646.m3u8$标清576P
深圳东部,http://113.101.124.50:808/hls/102/index.m3u8$高清720P
深圳东部,http://113.101.124.143:808/hls/102/index.m3u8$高清720P
深圳东部,http://113.101.124.234:808/hls/102/index.m3u8$高清720P
深圳东部,http://113.101.124.246:808/hls/102/index.m3u8$高清720P
深圳少儿,https://sztv-live.cutv.com/1SIQj6s/500/g4rdS4Q.m3u8$高清720P
深圳移动,https://sztv-live.cutv.com/wDF6KJ3/500/423gD46.m3u8$标清576P
深圳龙岗,http://113.101.124.50:808/hls/101/index.m3u8$高清1080P
深圳龙岗,http://113.101.124.143:808/hls/101/index.m3u8$高清1080P
深圳龙岗,http://113.101.124.234:808/hls/101/index.m3u8$高清1080P
深圳龙岗,http://113.101.124.246:808/hls/101/index.m3u8$高清1080P
深圳龙岗,https://lglivepull.sznews.com/live/2647.m3u8$标清576P
深圳众创,http://113.101.124.50:808/hls/104/index.m3u8$高清1080P
深圳众创,http://113.101.124.143:808/hls/104/index.m3u8$高清1080P
深圳众创,http://113.101.124.234:808/hls/104/index.m3u8$高清1080P
深圳众创,http://113.101.124.246:808/hls/104/index.m3u8$高清1080P
深圳众创,https://lglivepull.sznews.com/live/2645.m3u8$标清576P
深圳财经,http://113.101.124.50:808/hls/105/index.m3u8$高清1080P
深圳财经,http://113.101.124.143:808/hls/105/index.m3u8$高清1080P
深圳财经,http://113.101.124.234:808/hls/105/index.m3u8$高清1080P
深圳财经,http://113.101.124.246:808/hls/105/index.m3u8$高清1080P
深圳蛇口,http://218.17.99.211:82/hls/d4encs75.m3u8$高清1080P
佛山综合,http://121.12.115.112/xmplay.fstv.com.cn/live/xingmu20211111163434G0Bw.m3u8$高清720P
佛山综合,http://121.12.115.118/xmplay.fstv.com.cn/live/xingmu20211111163434G0Bw.m3u8$高清720P
佛山影视,http://121.12.115.112/xmplay.fstv.com.cn/live/xingmu20211111163523oBdp.m3u8$高清720P
佛山影视,http://121.12.115.118/xmplay.fstv.com.cn/live/xingmu20211111163523oBdp.m3u8$高清720P
